Время;"IP источника";"порт источника";"IP получателя";"порт получателя";пакетов;байт;протокол
"2013-07-05 14:39:12";10.99.1.12;51569;62.128.100.61;443;6;254;tcp
"2013-07-05 14:39:12";62.128.100.61;443;10.99.1.12;51569;4;166;tcp
"2013-07-05 14:39:12";10.99.1.12;51570;62.128.100.77;443;6;254;tcp
"2013-07-05 14:39:12";10.99.1.12;51568;62.128.100.59;443;6;254;tcp
"2013-07-05 14:39:12";10.99.1.12;51572;62.128.100.93;443;6;254;tcp
"2013-07-05 14:39:12";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:39:12";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:39:16";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:39:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:39:17";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:39:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:39:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:39:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:39:36";10.99.1.12;51574;93.191.13.103;80;4;172;tcp
"2013-07-05 14:39:36";93.158.134.203;0;10.99.1.12;0;5;300;icmp
"2013-07-05 14:39:37";93.191.13.103;80;10.99.1.12;51574;3;124;tcp
"2013-07-05 14:39:37";10.99.1.12;8;93.158.134.203;0;6;360;icmp
"2013-07-05 14:39:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:39:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:39:51";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:39:52";87.240.131.204;80;10.99.1.12;51346;6;1493;tcp
"2013-07-05 14:39:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:39:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:40:06";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:40:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:40:07";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:40:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:40:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:40:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:40:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:40:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:40:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:40:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:40:41";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:40:42";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:40:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:40:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:40:51";10.99.1.12;51576;87.240.157.148;80;6;1810;tcp
"2013-07-05 14:40:52";93.191.13.103;80;10.99.1.12;51575;3;124;tcp
"2013-07-05 14:40:52";10.99.1.12;51575;93.191.13.103;80;4;172;tcp
"2013-07-05 14:40:52";87.240.157.148;80;10.99.1.12;51576;6;2734;tcp
"2013-07-05 14:40:56";10.99.1.12;51406;87.240.134.178;80;4;762;tcp
"2013-07-05 14:40:57";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:40:57";87.240.134.178;80;10.99.1.12;51406;4;870;tcp
"2013-07-05 14:40:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:41:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:41:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:41:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:41:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:41:26";10.99.1.12;51406;87.240.134.178;80;5;1404;tcp
"2013-07-05 14:41:27";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:41:27";87.240.134.178;80;10.99.1.12;51406;5;555;tcp
"2013-07-05 14:41:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:41:31";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:41:32";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:41:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:41:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:41:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:41:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:41:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:41:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:42:07";10.99.1.12;51577;93.191.13.100;80;4;172;tcp
"2013-07-05 14:42:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:42:07";93.191.13.100;80;10.99.1.12;51577;3;124;tcp
"2013-07-05 14:42:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:42:11";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:42:11";87.240.131.204;80;10.99.1.12;51346;7;2304;tcp
"2013-07-05 14:42:16";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:42:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:42:17";10.99.1.12;51532;74.125.232.207;443;2;80;tcp
"2013-07-05 14:42:17";74.125.232.207;443;10.99.1.12;51532;3;161;tcp
"2013-07-05 14:42:17";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:42:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:42:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:42:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:42:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:42:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:42:46";10.99.1.12;51578;87.240.139.153;80;6;1803;tcp
"2013-07-05 14:42:46";87.240.139.153;80;10.99.1.12;51578;6;2706;tcp
"2013-07-05 14:42:47";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:42:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:42:51";10.99.1.12;51576;87.240.157.148;80;2;80;tcp
"2013-07-05 14:42:51";87.240.157.148;80;10.99.1.12;51576;2;80;tcp
"2013-07-05 14:42:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:42:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:43:01";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:43:01";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:43:06";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:43:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:43:07";10.99.1.12;51579;93.191.13.100;80;4;172;tcp
"2013-07-05 14:43:07";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:43:07";93.191.13.100;80;10.99.1.12;51579;3;124;tcp
"2013-07-05 14:43:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:43:11";10.99.1.12;51581;173.194.71.138;443;27;2876;tcp
"2013-07-05 14:43:11";173.194.71.138;443;10.99.1.12;51581;29;22424;tcp
"2013-07-05 14:43:16";93.158.134.203;0;10.99.1.12;0;9;540;icmp
"2013-07-05 14:43:16";10.99.1.12;8;93.158.134.203;0;9;540;icmp
"2013-07-05 14:43:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:43:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:43:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:43:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:43:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:43:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:43:51";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:43:52";10.99.1.12;51578;87.240.139.153;80;2;80;tcp
"2013-07-05 14:43:52";87.240.139.153;80;10.99.1.12;51578;2;80;tcp
"2013-07-05 14:43:52";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:43:56";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:43:57";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:43:57";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:43:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:44:06";173.194.71.93;443;10.99.1.12;51580;10;4379;tcp
"2013-07-05 14:44:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:44:07";10.99.1.12;51580;173.194.71.93;443;11;1818;tcp
"2013-07-05 14:44:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:44:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:44:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:44:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:44:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:44:36";93.191.13.103;80;10.99.1.12;51582;3;124;tcp
"2013-07-05 14:44:37";10.99.1.12;51582;93.191.13.103;80;4;172;tcp
"2013-07-05 14:44:37";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:44:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:44:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:44:47";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:44:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:44:47";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:44:51";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:44:52";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:44:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:44:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:45:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:45:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:45:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:45:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:45:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:45:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:45:36";93.191.13.103;80;10.99.1.12;51583;3;124;tcp
"2013-07-05 14:45:37";10.99.1.12;51583;93.191.13.103;80;4;172;tcp
"2013-07-05 14:45:37";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:45:37";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:45:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:45:37";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:45:41";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:45:42";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:45:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:45:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:45:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:45:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:46:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:46:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:46:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:46:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:46:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:46:26";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:46:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:46:27";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:46:31";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:46:31";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:46:36";10.99.1.12;51584;93.191.13.103;80;4;172;tcp
"2013-07-05 14:46:36";93.191.13.103;80;10.99.1.12;51584;3;124;tcp
"2013-07-05 14:46:37";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:46:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:46:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:46:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:46:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:46:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:47:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:47:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:47:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:47:16";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:47:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:47:17";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:47:21";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:47:21";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:47:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:47:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:47:36";93.191.13.103;80;10.99.1.12;51585;3;124;tcp
"2013-07-05 14:47:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:47:37";10.99.1.12;51585;93.191.13.103;80;4;172;tcp
"2013-07-05 14:47:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:47:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:47:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:47:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:47:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:48:06";173.194.71.93;443;10.99.1.12;51580;4;262;tcp
"2013-07-05 14:48:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:48:07";10.99.1.12;51580;173.194.71.93;443;3;120;tcp
"2013-07-05 14:48:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:48:11";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:48:12";10.99.1.12;51581;173.194.71.138;443;3;120;tcp
"2013-07-05 14:48:12";173.194.71.138;443;10.99.1.12;51581;4;262;tcp
"2013-07-05 14:48:12";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:48:16";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:48:17";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:48:17";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:48:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:48:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:48:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:48:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:48:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:48:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:48:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:48:51";93.191.13.103;80;10.99.1.12;51586;3;124;tcp
"2013-07-05 14:48:52";10.99.1.12;51586;93.191.13.103;80;4;172;tcp
"2013-07-05 14:48:56";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:48:57";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:48:57";87.240.131.204;80;10.99.1.12;51346;6;1891;tcp
"2013-07-05 14:48:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:49:06";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:49:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:49:07";87.240.134.178;80;10.99.1.12;51406;6;1360;tcp
"2013-07-05 14:49:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:49:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:49:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:49:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:49:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:49:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:49:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:49:41";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:49:42";87.240.145.196;80;10.99.1.12;51587;6;2320;tcp
"2013-07-05 14:49:42";10.99.1.12;51587;87.240.145.196;80;6;1524;tcp
"2013-07-05 14:49:42";87.240.131.204;80;10.99.1.12;51346;6;1372;tcp
"2013-07-05 14:49:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:49:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:49:56";87.240.145.114;80;10.99.1.12;51588;6;2727;tcp
"2013-07-05 14:49:57";10.99.1.12;51588;87.240.145.114;80;6;1810;tcp
"2013-07-05 14:49:57";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:49:57";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:49:57";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:49:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:50:06";10.99.1.12;51589;93.191.13.100;80;4;172;tcp
"2013-07-05 14:50:07";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:50:07";93.191.13.100;80;10.99.1.12;51589;3;124;tcp
"2013-07-05 14:50:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:50:16";87.240.163.186;80;10.99.1.12;51590;7;2817;tcp
"2013-07-05 14:50:17";93.158.134.203;0;10.99.1.12;0;9;540;icmp
"2013-07-05 14:50:17";10.99.1.12;51590;87.240.163.186;80;7;1844;tcp
"2013-07-05 14:50:17";10.99.1.12;8;93.158.134.203;0;9;540;icmp
"2013-07-05 14:50:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:50:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:50:31";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:50:31";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:50:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:50:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:50:46";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:50:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:50:47";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:50:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:50:51";87.240.145.196;80;10.99.1.12;51587;2;80;tcp
"2013-07-05 14:50:51";10.99.1.12;51587;87.240.145.196;80;2;80;tcp
"2013-07-05 14:50:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:50:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:51:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:51:06";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:51:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:51:16";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:51:21";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:51:21";93.191.13.100;80;10.99.1.12;51591;3;124;tcp
"2013-07-05 14:51:22";10.99.1.12;51591;93.191.13.100;80;4;172;tcp
"2013-07-05 14:51:22";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:51:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:51:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:51:36";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:51:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:51:37";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:51:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:51:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:51:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:51:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:51:56";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:52:01";87.240.145.114;80;10.99.1.12;51588;2;80;tcp
"2013-07-05 14:52:02";10.99.1.12;51588;87.240.145.114;80;2;80;tcp
"2013-07-05 14:52:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:52:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:52:11";10.99.1.12;51346;87.240.131.204;80;4;767;tcp
"2013-07-05 14:52:12";87.240.131.204;80;10.99.1.12;51346;4;874;tcp
"2013-07-05 14:52:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:52:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:52:21";87.240.163.186;80;10.99.1.12;51590;2;80;tcp
"2013-07-05 14:52:22";10.99.1.12;51590;87.240.163.186;80;2;80;tcp
"2013-07-05 14:52:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:52:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:52:31";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:52:32";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:52:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:52:37";10.99.1.12;51592;93.191.13.103;80;4;172;tcp
"2013-07-05 14:52:37";93.191.13.103;80;10.99.1.12;51592;3;124;tcp
"2013-07-05 14:52:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:52:41";10.99.1.12;51346;87.240.131.204;80;5;1414;tcp
"2013-07-05 14:52:42";87.240.131.204;80;10.99.1.12;51346;5;557;tcp
"2013-07-05 14:52:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:52:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:52:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:52:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:53:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:53:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:53:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:53:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:53:21";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:53:22";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:53:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:53:27";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:53:31";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:53:32";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:53:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:53:37";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:53:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:53:47";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:53:51";93.191.13.103;80;10.99.1.12;51593;3;124;tcp
"2013-07-05 14:53:52";10.99.1.12;51593;93.191.13.103;80;4;172;tcp
"2013-07-05 14:53:56";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:53:57";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:54:06";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:54:07";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:54:11";10.99.1.12;51406;87.240.134.178;80;6;1444;tcp
"2013-07-05 14:54:12";87.240.134.178;80;10.99.1.12;51406;6;950;tcp
"2013-07-05 14:54:16";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:54:17";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:54:22";10.99.1.12;51346;87.240.131.204;80;6;1454;tcp
"2013-07-05 14:54:22";87.240.131.204;80;10.99.1.12;51346;6;954;tcp
"2013-07-05 14:54:26";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:54:26";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:54:36";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:54:36";10.99.1.12;8;93.158.134.203;0;10;600;icmp
"2013-07-05 14:54:46";93.158.134.203;0;10.99.1.12;0;10;600;icmp
"2013-07-05 14:54:46";10.99.1.12;8;93.158.134.203;0;10;600;icmp
